,theta_grid_EB_misspec_c_location_scale,theta_grid_EB_NPMLEinit_c_location_scale,theta_grid_NPMLE_c_location_scale,pi_hat_EB_misspec_c_location_scale,pi_hat_EB_NPMLEinit_c_location_scale,pi_hat_NPMLE_c_location_scale,theta_grid_EB_misspec_c_median_scale,theta_grid_EB_NPMLEinit_c_median_scale,theta_grid_NPMLE_c_median_scale,pi_hat_EB_misspec_c_median_scale,pi_hat_EB_NPMLEinit_c_median_scale,pi_hat_NPMLE_c_median_scale,theta_grid_EB_misspec_c_location_IQR,theta_grid_EB_NPMLEinit_c_location_IQR,theta_grid_NPMLE_c_location_IQR,pi_hat_EB_misspec_c_location_IQR,pi_hat_EB_NPMLEinit_c_location_IQR,pi_hat_NPMLE_c_location_IQR,theta_grid_EB_misspec_c_median_IQR,theta_grid_EB_NPMLEinit_c_median_IQR,theta_grid_NPMLE_c_median_IQR,pi_hat_EB_misspec_c_median_IQR,pi_hat_EB_NPMLEinit_c_median_IQR,pi_hat_NPMLE_c_median_IQR,theta_grid_EB_misspec_d_location_scale,theta_grid_EB_NPMLEinit_d_location_scale,theta_grid_NPMLE_d_location_scale,pi_hat_EB_misspec_d_location_scale,pi_hat_EB_NPMLEinit_d_location_scale,pi_hat_NPMLE_d_location_scale,theta_grid_EB_misspec_d_median_scale,theta_grid_EB_NPMLEinit_d_median_scale,theta_grid_NPMLE_d_median_scale,pi_hat_EB_misspec_d_median_scale,pi_hat_EB_NPMLEinit_d_median_scale,pi_hat_NPMLE_d_median_scale,theta_grid_EB_misspec_d_location_IQR,theta_grid_EB_NPMLEinit_d_location_IQR,theta_grid_NPMLE_d_location_IQR,pi_hat_EB_misspec_d_location_IQR,pi_hat_EB_NPMLEinit_d_location_IQR,pi_hat_NPMLE_d_location_IQR,theta_grid_EB_misspec_d_median_IQR,theta_grid_EB_NPMLEinit_d_median_IQR,theta_grid_NPMLE_d_median_IQR,pi_hat_EB_misspec_d_median_IQR,pi_hat_EB_NPMLEinit_d_median_IQR,pi_hat_NPMLE_d_median_IQR,theta_grid_EB_misspec_e_location_scale,theta_grid_EB_NPMLEinit_e_location_scale,theta_grid_NPMLE_e_location_scale,pi_hat_EB_misspec_e_location_scale,pi_hat_EB_NPMLEinit_e_location_scale,pi_hat_NPMLE_e_location_scale,theta_grid_EB_misspec_e_median_scale,theta_grid_EB_NPMLEinit_e_median_scale,theta_grid_NPMLE_e_median_scale,pi_hat_EB_misspec_e_median_scale,pi_hat_EB_NPMLEinit_e_median_scale,pi_hat_NPMLE_e_median_scale,theta_grid_EB_misspec_e_location_IQR,theta_grid_EB_NPMLEinit_e_location_IQR,theta_grid_NPMLE_e_location_IQR,pi_hat_EB_misspec_e_location_IQR,pi_hat_EB_NPMLEinit_e_location_IQR,pi_hat_NPMLE_e_location_IQR,theta_grid_EB_misspec_e_median_IQR,theta_grid_EB_NPMLEinit_e_median_IQR,theta_grid_NPMLE_e_median_IQR,pi_hat_EB_misspec_e_median_IQR,pi_hat_EB_NPMLEinit_e_median_IQR,pi_hat_NPMLE_e_median_IQR,theta_grid_EB_misspec_f_location_scale,theta_grid_EB_NPMLEinit_f_location_scale,theta_grid_NPMLE_f_location_scale,pi_hat_EB_misspec_f_location_scale,pi_hat_EB_NPMLEinit_f_location_scale,pi_hat_NPMLE_f_location_scale,theta_grid_EB_misspec_f_median_scale,theta_grid_EB_NPMLEinit_f_median_scale,theta_grid_NPMLE_f_median_scale,pi_hat_EB_misspec_f_median_scale,pi_hat_EB_NPMLEinit_f_median_scale,pi_hat_NPMLE_f_median_scale,theta_grid_EB_misspec_f_location_IQR,theta_grid_EB_NPMLEinit_f_location_IQR,theta_grid_NPMLE_f_location_IQR,pi_hat_EB_misspec_f_location_IQR,pi_hat_EB_NPMLEinit_f_location_IQR,pi_hat_NPMLE_f_location_IQR,theta_grid_EB_misspec_f_median_IQR,theta_grid_EB_NPMLEinit_f_median_IQR,theta_grid_NPMLE_f_median_IQR,pi_hat_EB_misspec_f_median_IQR,pi_hat_EB_NPMLEinit_f_median_IQR,pi_hat_NPMLE_f_median_IQR
80,0.6601212,2.0995781,3.310907256392716,0.0053699557,0.0,0.0,1.0811604,2.0454624,3.310907256392716,0.0029126806,0.0,0.0,0.74322593,1.6847283,3.310907256392716,0.0042210254,0.0,0.0,0.6186827,1.4270027,3.310907256392716,0.011599453,0.0,0.0,0.19644362,-0.08095151,1.5661973002603098,0.0014933033,0.0,0.0,0.4625782,0.8708583,1.5661973002603098,9.4308656e-05,0.0,0.0,0.24204332,-0.04378903,1.5661973002603098,0.0010579411,0.0,0.0,0.11393089,0.3244021,1.5661973002603098,0.00018903476,0.0,0.0,1.3581356,2.2369874,2.2240005735914314,0.0010210917,0.009013032,0.06572922494944891,1.2500715,2.2347121,2.2240005735914314,0.0020383454,0.00928357,0.06572922494944891,1.3241489,2.188787,2.2240005735914314,0.00096521864,0.009241026,0.06572922494944891,1.1652398,1.2062147,2.2240005735914314,0.0003516986,0.020986088,0.06572922494944891,0.91923916,1.5252047,2.0444972787194873,0.016877253,0.0,0.0,0.91808313,1.4756271,2.0444972787194873,0.0132233575,0.0,0.0,0.92210597,1.5791073,2.0444972787194873,0.025159264,0.0,0.0,0.9199621,1.2525464,2.0444972787194873,0.027188675,0.0,0.0
81,0.6688693,2.1322317,3.383517054033864,0.0049012797,2.1578999e-11,1.3660532218841302e-11,1.1108338,2.0758731,3.383517054033864,0.0029962535,2.1616096e-11,1.3660532218841302e-11,0.7817435,1.7004402,3.383517054033864,0.0035554965,2.1591352e-11,1.3660532218841302e-11,0.6240714,1.4337794,3.383517054033864,0.011253465,2.2203057e-11,1.3660532218841302e-11,0.21719734,-0.06778294,1.6018820992139413,0.0012755088,0.0,0.0,0.4701148,0.8841639,1.6018820992139413,0.000114050265,0.0,0.0,0.27036908,-0.025363326,1.6018820992139413,0.0009760765,0.0,0.0,0.11487707,0.34468475,1.6018820992139413,0.0002733341,0.0,0.0,1.5104293,2.291024,2.304210061092115,0.00061180134,0.01874919,0.14369725612070966,1.2666142,2.2920282,2.304210061092115,0.0076328544,0.018516982,0.14369725612070966,1.4019918,2.2360744,2.304210061092115,0.0004958392,0.02110731,0.14369725612070966,1.1900812,1.7088718,2.304210061092115,0.0013399182,0.053358976,0.14369725612070966,0.9193361,1.5408058,2.0793915537333536,0.01693747,0.0,0.0,0.91846526,1.4899468,2.0793915537333536,0.0135348225,0.0,0.0,0.9226594,1.596096,2.0793915537333536,0.021154508,0.0,0.0,0.9204568,1.2611197,2.0793915537333536,0.027170673,0.0,0.0
82,0.67853135,2.1648853,3.4561268516750117,0.00443867,0.0,0.0,1.1393546,2.1062844,3.4561268516750117,0.0031115501,0.0,0.0,0.8498374,1.7161518,3.4561268516750117,0.0029880265,0.0,0.0,0.62968034,1.4405562,3.4561268516750117,0.010845715,0.0,0.0,0.24278325,-0.054614395,1.6375668981675728,0.0011033249,0.0,0.0,0.47734818,0.8974696,1.6375668981675728,0.00015212932,0.0,0.0,0.30162302,-0.006937623,1.6375668981675728,0.000925722,0.0,0.0,0.11555905,0.36496753,1.6375668981675728,0.0008769024,0.0,0.0,1.6823224,2.372734,2.384419548592799,0.0009259173,1.1934223e-08,3.152104957861807e-08,1.2810389,2.3729415,2.384419548592799,0.011209896,1.1225626e-08,3.152104957861807e-08,1.6450535,2.3070197,2.384419548592799,0.00052590354,1.1988246e-08,3.152104957861807e-08,1.2062281,1.7800876,2.384419548592799,0.011944253,1.5460254e-08,3.152104957861807e-08,0.919433,1.556407,2.114285828747219,0.01693521,0.0,0.0,0.91884387,1.5042666,2.114285828747219,0.013848741,0.0,0.0,0.923241,1.6130848,2.114285828747219,0.017319594,0.0,0.0,0.92095524,1.2696931,2.114285828747219,0.026721448,0.0,0.0
83,0.68939525,2.1975389,3.5287366493161594,0.0039849114,0.0,0.0,1.1662327,2.1366954,3.5287366493161594,0.0032605296,0.0,0.0,0.98662573,1.7318637,3.5287366493161594,0.0027498666,0.0,0.0,0.63557684,1.4473329,3.5287366493161594,0.010366175,0.0,0.0,0.2724355,-0.04144585,1.6732516971212044,0.0009554421,9.201826e-11,0.0,0.48391184,0.91077524,1.6732516971212044,0.00023527401,0.0,0.0,0.3343165,0.011488169,1.6732516971212044,0.00089582463,1.0221176e-10,0.0,0.1159617,0.38525027,1.6732516971212044,0.9603105,9.41488e-11,0.0,1.7398094,2.4544456,2.4646290360934824,0.0017500627,4.566693e-09,9.87550746132824e-09,1.299582,2.4538548,2.4646290360934824,0.0039131567,4.297905e-09,9.87550746132824e-09,1.7181088,2.3779671,2.4646290360934824,0.0009727672,4.6566466e-09,9.87550746132824e-09,1.2199873,1.8513047,2.4646290360934824,0.0057832575,5.6723968e-09,9.87550746132824e-09,0.9195303,1.5720081,2.1491801037610854,0.016868008,0.0,0.0,0.9192195,1.5185864,2.1491801037610854,0.014169149,0.0,0.0,0.9238579,1.6300734,2.1491801037610854,0.013862617,0.0,0.0,0.9214603,1.2782664,2.1491801037610854,0.025840973,0.0,0.0
84,0.7018924,2.2301924,3.601346446957307,0.0035429453,0.0,0.0,1.1911098,2.1671066,3.601346446957307,0.003445054,0.0,0.0,1.1414351,1.7475756,3.601346446957307,0.0034271218,0.0,0.0,0.6418592,1.4541098,3.601346446957307,0.009803713,0.0,0.0,0.30420238,-0.028277218,1.7089364960748359,0.00092540035,0.0,0.0,0.4899506,0.9240809,1.7089364960748359,0.0005927923,0.0,0.0,0.3664487,0.029913872,1.7089364960748359,0.00095797906,0.0,0.0,0.4972523,0.40553293,1.7089364960748359,0.029268324,0.0,0.0,1.7675985,2.5361578,2.5448385235941657,0.0036268055,2.4364568e-09,4.994802389856229e-09,1.3340535,2.534769,2.5448385235941657,0.0014616082,2.297911e-09,4.994802389856229e-09,1.7478772,2.4489148,2.5448385235941657,0.0020697508,2.4934124e-09,4.994802389856229e-09,1.2399606,1.9225223,2.5448385235941657,0.0011656497,2.9430587e-09,4.994802389856229e-09,0.91962826,1.5876093,2.1840743787749517,0.016733672,0.0,0.0,0.91959244,1.5329062,2.1840743787749517,0.01450064,0.0,0.0,0.9245187,1.6470621,2.1840743787749517,0.010884306,0.0,0.0,0.9219751,1.2868396,2.1840743787749517,0.024551725,0.0,0.0
85,0.7166992,2.2628458,3.673956244598455,0.0031159695,0.0,0.0,1.2137786,2.1975176,3.673956244598455,0.0036671185,0.0,0.0,1.2171448,1.7632875,3.673956244598455,0.0052292557,0.0,0.0,0.6486773,1.4608866,3.673956244598455,0.009146137,0.0,0.0,0.33533505,-0.015108675,1.7446212950284679,0.00093689107,0.0,0.0,0.4942669,0.9373866,1.7446212950284679,0.028047884,0.0,0.0,0.3956962,0.048339665,1.7446212950284679,0.0010722842,0.0,0.0,0.5141527,0.4258157,1.7446212950284679,5.6299916e-05,0.0,0.0,1.78517,2.6178699,2.625048011094849,0.008782827,1.7424433e-09,3.5459351957681986e-09,1.4523644,2.6156828,2.625048011094849,0.00065809797,1.6478752e-09,3.5459351957681986e-09,1.7650111,2.5198627,2.625048011094849,0.0058413395,1.7888984e-09,3.5459351957681986e-09,1.2789441,1.9937394,2.625048011094849,0.00043226389,2.0857633e-09,3.5459351957681986e-09,0.9197272,1.6032104,2.218968653788818,0.01652945,0.0,0.0,0.9199631,1.547226,2.218968653788818,0.014848567,0.0,0.0,0.92523384,1.6640508,2.218968653788818,0.008406433,0.0,0.0,0.9225029,1.295413,2.218968653788818,0.022899281,0.0,0.0
86,0.7349344,2.2954993,3.7465660422396025,0.002707753,0.0,0.0,1.2341733,2.2279286,3.7465660422396025,0.0039291913,0.0,0.0,1.2561662,1.7789992,3.7465660422396025,0.008906489,0.0,0.0,0.65627563,1.4676633,3.7465660422396025,0.008380823,0.0,0.0,0.364517,-0.0019401014,1.7803060939820994,0.0009817368,0.0,0.0,0.49549535,0.95069224,1.7803060939820994,0.00017759076,0.0,0.0,0.42145178,0.06676534,1.7803060939820994,0.0012450756,0.0,0.0,0.5286276,0.44609836,1.7803060939820994,3.7598154e-05,0.0,0.0,1.7986118,2.6995826,2.7052574985955324,0.019006595,1.7553089e-09,3.6848823123356176e-09,1.7088677,2.696597,2.7052574985955324,0.0012025413,1.6698394e-09,3.6848823123356176e-09,1.7772056,2.5908105,2.7052574985955324,0.023745844,1.8302488e-09,3.6848823123356176e-09,1.4144921,2.0649562,2.7052574985955324,0.00021168937,2.1777504e-09,3.6848823123356176e-09,0.91982746,1.6188117,2.2538629288026835,0.016252467,0.0,0.0,0.9203318,1.5615457,2.2538629288026835,0.01521835,0.0,0.0,0.9260174,1.6810395,2.2538629288026835,0.006402544,0.0,0.0,0.9230477,1.3039863,2.2538629288026835,0.020947998,0.0,0.0
87,0.7585654,2.328153,3.8191758398807503,0.002323376,0.0,0.0,1.2523365,2.25834,3.8191758398807503,0.004234746,0.0,0.0,1.2803943,1.7947111,3.8191758398807503,0.017098527,0.0,0.0,0.665086,1.4744401,3.8191758398807503,0.0074955546,0.0,0.0,0.3909459,0.011228442,1.815990892935731,0.0010585045,0.0,0.0,0.49678153,0.9639979,1.815990892935731,5.6000114e-05,0.0,0.0,0.44373247,0.08519113,1.815990892935731,0.0014911613,0.0,0.0,0.5423377,0.46638113,1.815990892935731,3.168849e-05,0.0,0.0,1.8116177,2.7812953,2.7854669860962167,0.012736067,2.8001756e-09,6.7724835169355234e-09,1.7622914,2.777512,2.7854669860962167,0.0032665182,2.698249e-09,6.7724835169355234e-09,1.7882603,2.6617587,2.7854669860962167,0.013994562,3.1323053e-09,6.7724835169355234e-09,1.6281596,2.1361735,2.7854669860962167,0.0003097676,4.29959e-09,6.7724835169355234e-09,0.91992944,1.6344129,2.28875720381655,0.015899962,0.0,0.0,0.92069894,1.5758655,2.28875720381655,0.015616432,0.0,0.0,0.9268875,1.6980282,2.28875720381655,0.004820114,0.0,0.0,0.9236145,1.3125596,2.28875720381655,0.018775158,0.0,0.0
88,0.7912756,2.3608065,3.891785637521898,0.0019711237,0.0,0.0,1.2683862,2.2887506,3.891785637521898,0.0045885956,0.0,0.0,1.2977628,1.810423,3.891785637521898,0.03321031,0.0,0.0,0.67596364,1.4812168,3.891785637521898,0.0064801206,0.0,0.0,0.41434515,0.024397016,1.8516756918893624,0.0011668438,0.0,0.0,0.49823573,0.9773035,1.8516756918893624,3.542617e-05,0.0,0.0,0.46292326,0.10361686,1.8516756918893624,0.0018294572,0.0,0.0,0.55568314,0.48666388,1.8516756918893624,2.8798242e-05,0.0,0.0,1.828015,2.8630083,2.8656764735969,0.0050083287,0.0004529416,0.004810133506025321,1.7865828,2.8584263,2.8656764735969,0.011465046,0.00053627405,0.004810133506025321,1.8023015,2.7327063,2.8656764735969,0.0037189738,0.0008489343,0.004810133506025321,1.6734911,2.2073905,2.8656764735969,0.00062285457,0.016653024,0.004810133506025321,0.9200337,1.650014,2.323651478830416,0.015468832,0.0,0.0,0.9210646,1.5901854,2.323651478830416,0.01605039,0.0,0.0,0.9278702,1.715017,2.323651478830416,0.0035960611,0.0,0.0,0.9242091,1.321133,2.323651478830416,0.016467538,0.0,0.0
89,0.840199,2.39346,3.9643954351630457,0.0016678758,0.0,0.0,1.2824829,2.319162,3.9643954351630457,0.0049976124,0.0,0.0,1.3121741,1.8261349,3.9643954351630457,0.035029225,0.0,0.0,0.69091326,1.4879936,3.9643954351630457,0.0053289835,0.0,0.0,0.4348315,0.03756556,1.8873604908429944,0.0013065934,0.0,0.0,0.49992135,0.99060917,1.8873604908429944,2.8275279e-05,0.0,0.0,0.47956195,0.12204257,1.8873604908429944,0.002272667,0.0,0.0,0.5688449,0.50694656,1.8873604908429944,2.7035441e-05,0.0,0.0,1.8530775,2.940232,2.9458859610975834,0.0022579173,0.0008254011,0.0064528750480058765,1.8028866,2.9477575,2.9458859610975834,0.027381888,0.0007509587,0.0064528750480058765,1.8243098,2.7380903,2.9458859610975834,0.0014662761,0.001790878,0.0064528750480058765,1.693054,2.2075808,2.9458859610975834,0.0014246688,0.021310512,0.0064528750480058765,0.92014074,1.6656152,2.3585457538442824,0.014955568,0.0,0.0,0.92142946,1.6045053,2.3585457538442824,0.016528606,0.0,0.0,0.9290021,1.7320057,2.3585457538442824,0.002666161,0.0,0.0,0.92483914,1.3297062,2.3585457538442824,0.014114102,0.0,0.0
90,0.91729534,2.4261136,4.037005232804193,0.0014539959,0.0,0.0,1.2948053,2.349573,4.037005232804193,0.0054713897,0.0,0.0,1.3266112,1.8418467,4.037005232804193,0.017120682,0.0,0.0,0.71610355,1.4947703,4.037005232804193,0.0040451335,0.0,0.0,0.4527377,0.050734133,1.923045289796626,0.0014769821,0.0,0.0,0.50187254,1.0039148,1.923045289796626,2.4861183e-05,0.0,0.0,0.4942192,0.14046833,1.923045289796626,0.0027918941,0.0,0.0,0.58194196,0.5272293,1.923045289796626,2.5753152e-05,0.0,0.0,1.9013363,3.0056744,3.0260954485982667,0.0011653379,2.0343618e-09,4.261925517543207e-09,1.8207453,3.1067448,3.0260954485982667,0.008834605,1.6400798e-09,4.261925517543207e-09,1.87074,2.7442868,3.0260954485982667,0.00070677174,2.7438893e-09,4.261925517543207e-09,1.704328,2.2079587,3.0260954485982667,0.0043891175,5.025417e-09,4.261925517543207e-09,0.9202514,1.6812164,2.3934400288581488,0.014357353,0.0,0.0,0.9217935,1.6188252,2.3934400288581488,0.017061938,0.0,0.0,0.9303378,1.7489942,2.3934400288581488,0.0019701608,0.0,0.0,0.92551494,1.3382795,2.3934400288581488,0.011800053,0.0,0.0
91,1.0252349,2.458767,4.109615030445341,0.0014172314,0.0,0.0,1.3055339,2.379984,4.109615030445341,0.0060227863,0.0,0.0,1.342927,1.8575585,4.109615030445341,0.0077331206,0.0,0.0,0.7838918,1.5015471,4.109615030445341,0.002661382,0.0,0.0,0.46847367,0.063902676,1.9587300887502574,0.0016753991,0.0,0.0,0.50410366,1.0172205,1.9587300887502574,2.2941385e-05,0.0,0.0,0.5074608,0.15889403,1.9587300887502574,0.0032399674,0.0,0.0,0.59507895,0.547512,1.9587300887502574,2.4648585e-05,0.0,0.0,2.0218563,3.0711162,3.10630493609895,0.00073988095,4.2640586e-10,7.655409062888805e-10,1.8515816,3.265736,3.10630493609895,0.002730774,3.6163886e-10,7.655409062888805e-10,2.052989,2.750483,3.10630493609895,0.00045420884,4.7271076e-10,7.655409062888805e-10,1.71191,2.2083366,3.10630493609895,0.028472679,5.962684e-10,7.655409062888805e-10,0.92036676,1.6968176,2.428334303872014,0.013671379,0.0,0.0,0.9221572,1.633145,2.428334303872014,0.017661935,0.0,0.0,0.9319612,1.765983,2.428334303872014,0.0014546191,0.0,0.0,0.92625046,1.3468528,2.428334303872014,0.009602146,0.0,0.0
92,1.1246933,2.4914205,4.182224828086489,0.0016535008,0.0,0.0,1.314842,2.4103951,4.182224828086489,0.006668982,0.0,0.0,1.3623514,1.8732704,4.182224828086489,0.003907645,0.0,0.0,1.1981448,1.5083238,4.182224828086489,0.0036933469,0.0,0.0,0.4824475,0.07707131,1.994414887703889,0.0018955877,0.0,0.0,0.50661594,1.0305262,1.994414887703889,2.1764612e-05,0.0,0.0,0.5198628,0.1773198,1.994414887703889,0.0033200323,0.0,0.0,0.6083674,0.56779474,1.994414887703889,2.3547855e-05,0.0,0.0,2.1777983,3.1365588,3.1865144235996343,0.0010524607,0.0,0.0,1.9401585,3.4247282,3.1865144235996343,0.0010434472,0.0,0.0,2.1800542,2.7566795,3.1865144235996343,0.00087470555,0.0,0.0,1.718106,2.2087145,3.1865144235996343,0.014398605,0.0,0.0,0.9204879,1.7124188,2.4632285788858805,0.012895662,0.0,0.0,0.92252105,1.6474648,2.4632285788858805,0.018344767,0.0,0.0,0.93400484,1.7829717,2.4632285788858805,0.0010743334,0.0,0.0,0.9270666,1.3554262,2.4632285788858805,0.007583607,0.0,0.0
93,1.1909705,2.5240743,4.254834625727637,0.0022333246,0.0,0.0,1.3228903,2.440806,4.254834625727637,0.007431937,0.0,0.0,1.3862432,1.8889823,4.254834625727637,0.002168465,0.0,0.0,1.2740071,1.5151006,4.254834625727637,0.013928856,0.0,0.0,0.49503255,0.09023985,2.030099686657521,0.0021253135,0.0,0.0,0.50940305,1.0438318,2.030099686657521,2.1017213e-05,0.0,0.0,0.53205293,0.1957455,2.030099686657521,0.0028474636,0.0,0.0,0.621941,0.5880775,2.030099686657521,2.2341103e-05,0.0,0.0,2.2389827,3.2020006,3.2667239111003177,0.0024003906,0.0,0.0,2.2056613,3.5837202,3.2667239111003177,0.0015616491,0.0,0.0,2.212705,2.7628758,3.2667239111003177,0.0023560475,0.0,0.0,1.7254078,2.2090924,3.2667239111003177,0.002465847,0.0,0.0,0.92061675,1.7280201,2.498122853899747,0.012029554,0.0,0.0,0.9228854,1.6617845,2.498122853899747,0.019128539,0.0,0.0,0.93668664,1.7999605,2.498122853899747,0.00079275307,0.0,0.0,0.92799515,1.3639995,2.498122853899747,0.005792006,0.0,0.0
94,1.2338331,2.556728,4.327444423368785,0.0033931995,0.0,0.0,1.3298259,2.4712174,4.327444423368785,0.008339102,0.0,0.0,1.4166102,1.9046941,4.327444423368785,0.0012740046,0.0,0.0,1.2978926,1.5218773,4.327444423368785,0.060321495,0.0,0.0,0.50656176,0.103408426,2.0657844856111525,0.0023443229,0.0,0.0,0.51245356,1.0571375,2.0657844856111525,2.0547901e-05,0.0,0.0,0.54477304,0.21417132,2.0657844856111525,0.0020596902,0.0,0.0,0.6359699,0.6083602,2.0657844856111525,2.09627e-05,0.0,0.0,2.2669187,3.267443,3.346933398601001,0.0070978324,0.0,0.0,2.260715,3.7427115,3.346933398601001,0.0064477217,0.0,0.0,2.228272,2.769072,3.346933398601001,0.010576915,0.0,0.0,1.7349536,2.2094703,3.346933398601001,0.0007718547,0.0,0.0,0.920756,1.7436212,2.533017128913613,0.011074422,0.0,0.0,0.9232508,1.6761043,2.533017128913613,0.02003635,0.0,0.0,0.94038033,1.8169491,2.533017128913613,0.000581619,0.0,0.0,0.9290909,1.3725727,2.533017128913613,0.0042571123,0.0,0.0
95,1.2635792,2.5893815,4.400054221009933,0.0059141642,0.0,0.0,1.3357818,2.5016282,4.400054221009933,0.009423382,0.0,0.0,1.4569049,1.920406,4.400054221009933,0.00076717266,0.0,0.0,1.3135905,1.5286542,4.400054221009933,0.041740432,0.0,0.0,0.5173346,0.11657697,2.101469284564784,0.0025240285,0.0,0.0,0.51575303,1.0704432,2.101469284564784,2.0276733e-05,0.0,0.0,0.5590184,0.23259702,2.101469284564784,0.0013234172,0.0,0.0,0.6506803,0.6286429,2.101469284564784,1.9386958e-05,0.0,0.0,2.285149,3.3328848,3.4271428861016844,0.012918723,0.0,0.0,2.284173,3.9017036,3.4271428861016844,0.017268613,0.0,0.0,2.238812,2.7752686,3.4271428861016844,0.012939312,0.0,0.0,1.7489167,2.2098482,3.4271428861016844,0.00028986085,0.0,0.0,0.92090935,1.7592224,2.5679114039274786,0.010034389,0.0,0.0,0.92361766,1.6904241,2.5679114039274786,0.021098142,0.0,0.0,0.9457748,1.8339378,2.5679114039274786,0.00041997427,0.0,0.0,0.9304561,1.3811461,2.5679114039274786,0.0029899036,0.0,0.0
96,1.2858758,2.622035,4.472664018651081,0.012443574,0.0,0.0,1.3408788,2.5320392,4.472664018651081,0.0107215345,0.0,0.0,1.5139589,1.9361178,4.472664018651081,0.00045858754,0.0,0.0,1.3339051,1.535431,4.472664018651081,0.01142424,0.0,0.0,0.5276322,0.12974554,2.1371540835184155,0.0026312363,0.0,0.0,0.51928514,1.0837488,2.1371540835184155,2.0158963e-05,0.0,0.0,0.57646084,0.25102267,2.1371540835184155,0.0007857658,0.0,0.0,0.666386,0.64892566,2.1371540835184155,1.7625885e-05,0.0,0.0,2.3059034,3.3983266,3.5073523736023686,0.0031522224,0.0,0.0,2.3167675,4.0606956,3.5073523736023686,0.0019704942,0.0,0.0,2.2502966,2.7814648,3.5073523736023686,0.0020758996,0.0,0.0,1.7753576,2.210226,3.5073523736023686,9.5402545e-05,0.0,0.0,0.92108333,1.7748235,2.602805678941345,0.008917653,0.0,0.0,0.92398715,1.7047439,2.602805678941345,0.022350706,0.0,0.0,0.9542952,1.8509265,2.602805678941345,0.00029279548,0.0,0.0,0.9323169,1.3897194,2.602805678941345,0.001982992,0.0,0.0
97,1.3038874,2.6546886,4.545273816292228,0.03215558,0.0,0.0,1.3452265,2.5624504,4.545273816292228,0.0122694345,0.0,0.0,1.6042953,1.9518296,4.545273816292228,0.00026080536,0.0,0.0,1.3648709,1.5422077,4.545273816292228,0.0043085567,0.0,0.0,0.5377374,0.14291409,2.1728388824720475,0.0026370722,0.0,0.0,0.5230324,1.0970545,2.1728388824720475,2.0168849e-05,0.0,0.0,0.60094994,0.2694485,2.1728388824720475,0.00042840026,0.0,0.0,0.68354034,0.66920835,2.1728388824720475,1.572338e-05,0.0,0.0,2.351797,3.4637692,3.587561861103052,0.00052161835,0.0,0.0,2.9207246,4.2196875,3.587561861103052,0.0012409743,0.0,0.0,2.2671037,2.787661,3.587561861103052,0.00052624644,0.0,0.0,2.2085285,2.210604,3.587561861103052,4.384691e-05,0.0,0.0,0.9212892,1.7904247,2.6376999539552113,0.0077367863,0.0,0.0,0.92436,1.7190636,2.6376999539552113,0.023841362,0.0,0.0,0.96959877,1.8679152,2.6376999539552113,0.00018936054,0.0,0.0,0.93531257,1.3982927,2.6376999539552113,0.0012098236,0.0,0.0
98,1.3202062,2.6873422,4.617883613933376,0.05537048,0.0,0.0,1.3489275,2.5928614,4.617883613933376,0.014085093,0.0,0.0,1.786229,1.9675415,4.617883613933376,0.00012934883,0.0,0.0,1.4189794,1.5489845,4.617883613933376,0.0018317561,0.0,0.0,0.54796386,0.15608263,2.208523681425679,0.0025280553,0.0,0.0,0.52697647,1.11036,2.208523681425679,2.0291956e-05,0.0,0.0,0.64726734,0.2878742,2.208523681425679,0.00019265553,0.0,0.0,0.7028409,0.6894911,2.208523681425679,1.3743754e-05,0.0,0.0,2.9128733,3.5292108,3.6677713486037353,0.0012328763,0.0,0.0,4.531416,4.3786798,3.6677713486037353,1.00044e-06,0.0,0.0,2.300562,2.7938576,3.6677713486037353,0.00018638864,0.0,0.0,2.2094793,2.2109818,3.6677713486037353,0.00010135056,0.0,0.0,0.92154956,1.8060259,2.6725942289690776,0.0065089595,0.0,0.0,0.92473763,1.7333835,2.6725942289690776,0.025630359,0.0,0.0,1.006603,1.8849039,2.6725942289690776,0.000100860074,0.0,0.0,0.9424087,1.4068661,2.6725942289690776,0.00061885087,0.0,0.0
99,1.3399673,2.7199955,4.690493411574524,0.023071121,0.0,0.0,1.3520873,2.6232727,4.690493411574524,0.015673384,0.0,0.0,2.82227,1.9832531,4.690493411574524,3.554885e-05,0.0,0.0,1.5557603,1.5557612,4.690493411574524,0.0006574526,0.0,0.0,0.55870414,0.1692512,2.2442084803793105,0.0023128893,0.0,0.0,0.53109884,1.1236658,2.2442084803793105,2.0521307e-05,0.0,0.0,1.1720566,0.30629995,2.2442084803793105,1.3942961e-05,0.0,0.0,0.7254483,0.7097738,2.2442084803793105,1.1756777e-05,0.0,0.0,3.0974422,3.594653,3.7479808361044187,2.24998e-05,0.0,0.0,4.5637445,4.5376716,3.7479808361044187,2.5505597e-06,0.0,0.0,2.7595894,2.800054,3.7479808361044187,0.002366452,0.0,0.0,2.2113595,2.2113595,3.7479808361044187,0.03725712,0.0,0.0,0.9219194,1.821627,2.707488503982943,0.0052522058,0.0,0.0,0.9251216,1.7477034,2.707488503982943,0.027794108,0.0,0.0,2.4973993,1.9018927,2.707488503982943,4.1291446e-06,0.0,0.0,1.4154373,1.4154394,2.707488503982943,2.03696e-05,0.0,0.0
