,NPMLE,SURE-PM,SURE-THING,SURE-LS,Z (MLE),log-sigma
2876,0.027373331029824994,0.037294987011836506,0.030724111589276244,0.023307862656118034,0.026650153,-1.7207986209222363
2877,0.03778275229323511,0.05013606683400096,0.03507703550434296,0.036473621298170625,0.044462871,-1.7563076772226254
2878,0.03316138199244839,0.0415781163134562,0.030851552014717433,0.032636781039378074,0.037516899,-1.8544028724696202
2879,0.031684300274106535,0.045762883807999165,0.03543775267923787,0.029221840110610277,0.034843005,-1.6383519304329923
2880,0.049463846561055395,0.08329294180807066,0.04621418336760881,0.04891967775076055,0.072077744,-1.568876837278992
2881,0.04645119394522679,0.06774864398958055,0.0429475045533817,0.04550738250868344,0.063024908,-1.6212628095854984
2882,0.04788551719744842,0.06264934306267196,0.04194645970170878,0.046453060060966014,0.06165155,-1.6791403946938523
2883,0.03852957747037833,0.07040126717108353,0.04595169238343719,0.04171587094932049,0.054149695,-1.4848630161158136
2884,0.025101940976729062,0.03517190312928869,0.028563159989289287,0.018777612766314268,0.014914168,-1.6060565658786934
2885,0.02566406853381254,0.031326930842296305,0.027080330248400675,0.02304981980505936,0.025830479,-1.8790481338784704
2886,0.012998093643573834,0.010690091444675857,0.009891185783001372,0.0038680132875361143,0.0039881095,-2.00452196508799
2887,0.03713795441401921,0.0604058247075555,0.04237118365080787,0.03788985424886798,0.048590101,-1.5378920129406133
2888,0.009619429781942837,0.005967568317900613,0.0033404828075113656,0.0016173761175357177,0.001745337,-2.1415996508113393
2889,0.03087258186734002,0.03875586168619265,0.029965695823534887,0.029954218432392613,0.034390941,-1.8479023894726467
2890,0.015498689336547404,0.015615915209163576,0.019867066651568916,0.013443747325806117,0.013937274,-2.2222355235012907
2891,0.013559306409106717,0.01353112383150981,0.01855944343078499,0.011938548378530518,0.012288679,-2.287845491125769
2892,0.03422270068758715,0.04939090122845426,0.03712196019154225,0.03252913410873389,0.040362876,-1.6313497803129002
2893,0.02434181989254526,0.02969281846741139,0.026419720297583247,0.020881469700868054,0.023275595,-1.8801688866391204
2894,0.03023299581183335,0.03406114825663563,0.026330690751821234,0.03095358172362799,0.033398367,-2.0170913332968987
2895,0.035068571159381626,0.045525573753723264,0.032610912060215005,0.0341374749050737,0.040172067,-1.811323423863267
2896,0.05947433251550981,0.10459268853590317,0.05173688902207048,0.057260221683022854,0.092262946,-1.5382972197673483
2897,0.021864675797685924,0.02739153875163437,0.02013833512276823,0.012641281940088463,-0.0050450168,-1.5523187109877232
